,Order,PID,LotArea,LotShape,OverallQual,OverallCond,YearBuilt,YearRemodAdd,BsmtQual,BsmtCond,BsmtExposure,BsmtFinSFOne,TotalBsmtSF,FirstFlrSF,SecondFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,YrSold,SalePrice,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_nan,Street_Pave,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSa,LotConfig_FRThree,LotConfig_FRTwo,LotConfig_Inside,BldgType_Duplex,BldgType_OneFam,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_OnePointFiveUnf,HouseStyle_OneStory,HouseStyle_SFoyer,HouseStyle_SLvl,HouseStyle_TwoPointFiveFin,HouseStyle_TwoPointFiveUnf,HouseStyle_TwoStory,RoofStyle_Gable,RoofStyle_Gambr,RoofStyle_Hip,RoofStyle_Mansa,RoofStyle_Shed,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_TarGrv,RoofMatl_WdShake,RoofMatl_WdShngl,ExteriorFirst_AsphShn,ExteriorFirst_BrkComm,ExteriorFirst_BrkFace,ExteriorFirst_CemntBd,ExteriorFirst_HdBoard,ExteriorFirst_ImStucc,ExteriorFirst_MetalSd,ExteriorFirst_Plywood,ExteriorFirst_PreCast,ExteriorFirst_Stucco,ExteriorFirst_VinylSd,ExteriorFirst_WdSdng,ExteriorFirst_WdShing,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_Y
523,2127,907135180,8070,4,4,5,1994,1995,5,4,2,588,990,990,0,0,990,1,0,1,0,3,1,3,5,0,0,0,0,0,2007,123600,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
524,199,903232190,6240,4,5,7,1936,1980,4,3,2,276,528,548,492,0,1040,0,0,1,0,2,1,3,5,0,2,624,306,0,2010,123900,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
525,2226,909451130,1782,4,6,6,1980,1980,5,4,2,330,516,529,516,0,1045,0,0,1,0,2,1,3,5,1,2,462,180,0,2007,123900,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
526,623,535101120,8944,4,5,5,1967,1967,4,4,2,0,1584,1584,0,0,1584,0,0,2,0,4,2,3,8,0,3,792,0,152,2009,124000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
527,853,907200230,8430,4,5,5,1978,1978,5,4,2,616,1040,1040,0,0,1040,0,0,2,0,3,1,3,5,0,0,0,0,0,2009,124000,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
528,936,909451180,1300,4,6,6,1980,1980,5,4,2,285,561,561,668,0,1229,0,0,1,1,2,1,3,5,1,2,462,150,0,2009,124000,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
529,1594,923225080,4224,4,5,6,1975,1975,5,4,2,769,1040,1040,0,0,1040,0,0,1,0,3,1,3,6,0,2,499,0,100,2008,124000,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
530,1886,534276180,7450,3,5,5,1956,1956,4,4,2,438,894,1074,0,0,1074,0,0,1,0,2,1,4,6,1,2,396,0,72,2007,124000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
531,1900,534430090,8280,3,6,5,1950,1950,4,4,2,0,932,932,0,0,932,0,0,1,0,2,1,4,4,1,1,306,0,0,2007,124000,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
532,2496,532378130,8020,3,5,6,1964,1964,4,4,2,644,912,912,0,0,912,0,0,1,0,3,1,3,6,0,0,0,0,0,2006,124000,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
533,2538,534202020,9759,3,5,5,1966,1966,4,4,2,799,1051,1051,0,0,1051,1,0,1,0,3,1,3,6,0,1,264,182,88,2006,124400,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
534,342,526302110,13008,3,6,5,1956,1956,3,3,2,564,882,882,0,0,882,0,0,1,0,2,1,3,5,0,1,502,0,0,2009,124500,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
535,400,527405180,8120,4,4,7,1970,1970,4,4,2,191,864,864,0,0,864,0,0,1,0,3,1,3,5,0,2,463,0,0,2009,124500,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
536,612,534426110,9600,4,5,6,1959,1959,4,4,2,991,1041,1041,0,0,1041,1,0,1,0,3,1,3,6,0,1,270,224,88,2009,124500,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
537,2302,923275200,8314,4,5,7,1982,1982,4,4,5,546,816,816,0,0,816,0,0,1,0,2,1,3,5,0,1,264,168,0,2007,124500,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
538,2305,923425030,10447,4,5,6,1984,1984,4,4,2,516,864,887,0,0,887,0,1,1,0,3,1,3,5,0,1,288,140,0,2007,124500,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
539,1997,902305010,3600,4,5,7,1930,2005,4,3,2,316,687,687,671,0,1358,0,0,1,1,3,1,4,6,1,1,336,0,32,2007,124500,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
540,724,902405100,8820,4,5,6,1890,1996,4,4,2,1088,1088,1188,561,120,1869,0,0,1,0,2,1,3,7,0,2,456,48,0,2009,124900,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
541,1453,907227300,7200,4,5,7,1972,1972,4,4,4,632,780,780,0,0,780,0,0,1,0,2,1,3,4,0,1,352,196,0,2008,124900,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
542,2245,911128020,6060,4,5,9,1930,2007,4,4,2,737,837,1001,0,0,1001,0,0,1,0,2,1,4,5,0,1,216,154,0,2007,124900,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
543,79,531452050,7175,4,6,5,1984,1984,5,4,2,623,744,752,0,0,752,1,0,1,0,2,1,3,4,0,1,264,353,0,2010,125000,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
544,404,527451110,2368,4,5,6,1970,1970,4,4,2,765,765,765,600,0,1365,0,0,1,1,3,1,3,7,0,2,440,0,36,2009,125000,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
545,660,535378120,10230,4,5,7,1925,1950,4,4,2,0,1054,1078,0,0,1078,0,0,1,0,3,1,5,6,0,1,264,0,0,2009,125000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
546,794,905475160,7440,4,5,6,1954,1954,5,4,2,173,1089,1089,0,0,1089,1,0,1,0,3,1,3,5,1,1,252,328,0,2009,125000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
547,1933,535302070,10950,4,6,6,1952,1952,4,4,2,441,948,948,0,0,948,0,0,1,0,2,1,3,5,0,2,410,0,48,2007,125000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
548,1992,902301030,9600,4,5,8,1925,1994,4,4,3,0,702,842,630,0,1472,0,0,1,0,3,1,4,6,0,1,250,0,0,2007,125000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
549,2056,905104090,7094,3,5,5,1966,1966,4,4,2,180,894,894,0,0,894,0,0,1,0,3,1,3,5,0,1,384,0,0,2007,125000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
550,2086,905478140,9280,4,5,6,1951,1951,3,4,2,557,1342,1342,0,0,1342,1,0,1,0,4,1,3,7,0,1,256,0,0,2007,125000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
551,2192,908275200,8172,4,4,5,1955,1955,4,4,2,544,768,768,0,0,768,0,0,1,0,2,1,3,4,1,1,355,0,0,2007,125000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
552,2703,904301410,8250,4,5,7,1935,1950,1,1,1,0,0,1032,0,0,1032,0,0,1,0,2,1,3,6,1,1,260,0,0,2006,125000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
553,279,908103350,6305,4,6,6,1975,1975,4,4,4,528,1008,1096,0,0,1096,1,0,1,0,3,1,3,5,1,1,352,0,0,2010,125200,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
554,189,902402130,7740,4,4,7,1910,1950,3,4,2,0,622,741,622,0,1363,0,0,1,0,3,1,3,6,0,2,528,0,0,2010,125500,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
555,302,910202060,5436,4,4,8,1922,2007,4,4,2,735,796,796,358,0,1154,1,0,1,0,3,1,4,7,0,1,240,0,96,2010,125500,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
556,1827,532378240,6173,3,5,6,1967,1967,4,4,2,599,876,902,0,0,902,0,0,1,0,3,1,3,6,0,1,288,0,0,2007,125500,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
557,2366,527450080,2160,4,5,6,1973,1973,4,4,2,402,765,765,600,0,1365,0,0,1,1,3,1,4,7,1,2,440,0,36,2006,125500,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
558,2695,903455090,7200,4,5,6,1938,1995,4,4,2,0,803,803,557,0,1360,0,0,1,1,2,1,4,6,0,1,297,0,65,2006,125500,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
559,1405,905403060,5190,4,7,5,1948,1950,4,4,2,0,570,617,462,0,1079,0,0,1,0,2,1,3,5,1,1,249,135,0,2008,125600,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
560,1272,535453040,8000,4,5,5,1962,1962,4,4,2,520,1027,1027,0,0,1027,0,1,1,0,3,1,3,6,0,1,299,0,0,2008,125900,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
561,27,527404120,8400,4,4,5,1970,1970,4,4,2,804,882,882,0,0,882,1,0,1,0,2,1,3,4,0,2,525,240,0,2010,126000,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
562,290,909176150,7890,4,6,6,1939,1950,4,4,2,238,856,856,0,0,856,1,0,1,0,2,1,3,4,1,2,399,0,0,2010,126000,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
563,645,535304100,13070,4,5,5,1951,1951,4,4,2,308,631,1112,0,0,1112,0,0,1,0,2,1,3,5,0,2,480,0,0,2009,126000,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
564,1545,910200080,7000,4,6,8,1926,1998,4,4,2,299,894,919,0,0,919,1,0,1,0,2,1,3,5,0,1,195,0,0,2008,126000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
565,1551,910205010,6000,4,5,5,1967,1967,5,4,3,257,624,1092,564,0,1656,0,0,1,1,3,1,3,7,1,1,288,0,180,2008,126000,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
566,1911,535101150,8668,4,5,5,1968,1968,4,4,2,0,1560,1560,0,0,1560,0,0,2,0,4,2,3,8,0,3,792,0,0,2007,126000,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
567,2014,903231090,6240,4,6,5,1938,1950,4,4,2,52,861,861,548,0,1409,1,0,1,1,3,1,3,6,1,2,528,225,0,2007,126000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
568,2121,907125120,8775,4,5,5,1994,1994,5,4,2,495,990,990,0,0,990,0,0,1,0,3,1,3,5,0,1,299,0,64,2007,126000,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
569,2656,902207080,5820,4,3,8,1955,2005,4,4,2,256,1162,1163,0,0,1163,1,0,1,0,3,1,3,6,0,1,220,142,98,2006,126175,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
570,747,903236040,8635,4,5,5,1925,1950,4,4,2,134,1072,1072,0,0,1072,1,0,1,0,2,1,3,5,0,5,1184,0,0,2009,126500,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
571,2912,923225510,10172,3,5,7,1968,2003,4,4,2,441,864,874,0,0,874,1,0,1,0,3,1,3,5,0,1,288,0,120,2006,126500,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
572,89,532378110,6897,3,5,8,1962,2010,4,4,2,659,1040,1040,0,0,1040,1,0,1,1,3,1,3,6,0,1,260,0,104,2010,127000,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
573,239,905452110,9350,4,4,6,1947,1979,4,3,2,192,756,1169,0,362,1531,0,0,1,0,3,1,3,8,1,1,209,0,0,2010,127000,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
574,263,907203070,7480,4,5,6,1972,1972,4,4,4,480,876,876,0,0,876,1,0,1,0,3,1,3,5,0,2,484,0,0,2010,127000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
575,289,909176140,5000,4,5,6,1924,1950,4,4,2,218,1026,1026,665,0,1691,0,0,2,0,3,1,4,6,1,1,308,0,0,2010,127000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
576,690,535476240,7936,4,6,6,1963,1963,4,4,2,826,1045,1045,0,0,1045,1,0,1,0,3,1,3,6,1,1,264,0,0,2009,127000,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
577,890,908152035,10682,4,4,6,1960,1971,4,4,2,399,1014,1149,0,0,1149,1,0,1,0,3,1,3,7,0,1,544,0,240,2009,127000,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
578,1270,535452120,7910,4,5,5,1960,1960,4,4,2,666,1075,1507,0,0,1507,0,0,2,0,4,1,3,7,0,1,404,0,0,2008,127000,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
579,1351,903236010,8635,4,5,5,1948,2001,4,4,2,336,672,1072,213,0,1285,1,0,1,0,2,1,3,6,0,1,240,0,0,2008,127000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
580,1452,907227050,7180,3,5,7,1972,1972,4,4,4,390,864,864,0,0,864,0,0,1,0,3,1,3,5,0,1,352,0,0,2008,127000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
581,1875,534201040,8050,4,5,6,1967,1993,4,4,2,474,949,1107,0,0,1107,1,0,1,0,3,1,4,5,0,1,308,88,64,2007,127000,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
582,1936,535325090,8540,4,5,8,1956,2003,4,4,2,114,925,925,0,0,925,1,0,1,0,3,1,4,5,0,1,252,152,0,2007,127000,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
583,2034,903454010,6882,4,6,7,1914,2006,4,4,2,0,684,773,582,0,1355,0,0,1,1,3,1,4,7,0,0,0,136,0,2007,127000,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
584,2061,905105260,7742,4,5,7,1966,1966,4,4,2,763,955,955,0,0,955,1,0,1,0,3,1,3,6,0,1,386,0,0,2007,127000,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
585,2143,907227060,7200,4,5,5,1972,2000,4,4,2,671,864,864,0,0,864,1,0,1,0,3,1,5,5,0,2,576,155,0,2007,127000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
586,2587,535325130,7700,4,5,7,1956,1956,5,4,2,271,301,1145,0,0,1145,0,0,1,0,3,1,3,6,0,2,684,0,0,2006,127000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
587,2594,535354130,7500,4,6,6,1947,1950,4,4,2,0,784,900,412,0,1312,0,0,1,1,3,1,3,6,0,2,649,0,28,2006,127000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
588,2910,923225240,2665,4,5,6,1977,1977,4,4,2,548,757,925,550,0,1475,0,0,2,0,4,1,3,6,1,1,336,104,26,2006,127000,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
589,33,527452190,4043,4,6,5,1977,1977,5,4,2,360,1069,1069,0,0,1069,0,0,2,0,2,1,3,4,1,2,440,0,55,2010,127500,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
590,1277,535455090,7200,4,6,5,1954,1954,4,4,2,673,854,854,424,0,1278,0,0,1,0,4,1,3,6,0,1,240,0,0,2008,127500,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
