Order,PID,LotArea,Street,LotShape,LandContour,LotConfig,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,ExteriorFirst,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinSFOne,TotalBsmtSF,Heating,CentralAir,FirstFlrSF,SecondFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageType,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,YrSold,SalePrice
700,902106060,6600,Pave,Reg,Lvl,Corner,OneFam,TwoStory,5,4,1892,1965,Gable,CompShg,WdSdng,Stone,TA,TA,No,0,994,GasA,N,1378,994,0,2372,0,0,2,0,4,2,TA,11,0,Attchd,1,432,0,287,2009,107500
1415,905477050,7000,Pave,Reg,Lvl,Inside,2fmCon,TwoStory,5,7,1910,1991,Gable,CompShg,MetalSd,CBlock,Gd,TA,Gd,969,1117,GasA,Y,820,527,0,1347,1,0,1,0,3,1,TA,5,0,NA,0,0,85,0,2008,107500
1305,902205140,6000,Pave,Reg,Lvl,Corner,OneFam,OneStory,4,7,1954,2000,Gable,CompShg,MetalSd,CBlock,TA,TA,No,0,901,GasA,Y,901,0,0,901,0,0,1,0,2,1,TA,4,0,Detchd,1,281,0,0,2008,107900
149,535180130,8382,Pave,Reg,Lvl,Inside,OneFam,OnePointFiveFin,4,5,1956,1956,Gable,CompShg,MetalSd,CBlock,TA,TA,No,0,832,GasA,Y,832,505,0,1337,0,0,1,0,3,1,TA,5,0,Attchd,1,263,0,0,2010,108000
1395,905226030,10200,Pave,Reg,Lvl,Inside,OneFam,OneStory,5,8,1940,1997,Gable,CompShg,WdSdng,PConc,TA,TA,No,0,672,GasA,Y,672,0,0,672,0,0,1,0,2,1,TA,4,0,Detchd,1,240,168,0,2008,108000
1492,908127120,13907,Pave,Reg,Lvl,Inside,OneFam,OneStory,5,6,1940,1969,Gable,CompShg,WdShing,CBlock,TA,TA,No,290,996,GasA,Y,996,0,0,996,1,0,1,0,3,1,TA,6,1,NA,0,0,144,0,2008,108000
1513,909100150,5142,Pave,Reg,Lvl,Inside,OneFam,OnePointFiveFin,4,7,1923,2008,Gable,CompShg,WdSdng,PConc,TA,TA,No,224,949,GasA,Y,949,343,0,1292,0,0,1,1,3,1,Gd,6,0,Detchd,1,205,0,0,2008,108000
2372,527451460,1680,Pave,Reg,Lvl,Inside,Twnhs,TwoStory,6,5,1972,1972,Gable,CompShg,HdBoard,CBlock,TA,TA,No,382,525,GasA,Y,525,567,0,1092,0,0,1,1,3,1,TA,6,0,Detchd,1,264,352,0,2006,108000
1986,902205130,6000,Pave,Reg,Lvl,Inside,OneFam,OneStory,4,4,1920,1950,Hip,CompShg,MetalSd,PConc,TA,TA,No,250,960,GasA,Y,960,0,0,960,0,0,1,0,2,1,Fa,5,0,Detchd,1,308,0,0,2007,108500
2048,904302010,4484,Pave,IR1,Lvl,Corner,2fmCon,OnePointFiveFin,5,6,1942,1979,Gable,CompShg,Plywood,CBlock,TA,TA,No,485,672,GasA,N,778,504,0,1282,1,0,1,0,2,1,TA,4,0,Detchd,1,240,0,88,2007,108500
2189,908228010,10042,Pave,Reg,Bnk,Corner,OneFam,OnePointFiveFin,6,8,1920,1995,Gable,CompShg,WdSdng,BrkTil,TA,TA,No,144,660,GasA,Y,740,125,0,865,1,0,1,0,2,1,TA,4,1,Detchd,1,216,0,0,2007,108500
147,535175180,10725,Pave,IR1,Lvl,Inside,OneFam,OneStory,5,5,1959,1959,Hip,CompShg,MetalSd,CBlock,TA,TA,No,936,1206,GasA,Y,1206,0,0,1206,0,0,1,0,3,1,TA,6,0,Attchd,1,312,0,21,2010,108538
1947,535375130,10134,Pave,Reg,Lvl,Inside,OneFam,OnePointFiveFin,5,6,1940,1950,Gable,CompShg,MetalSd,CBlock,TA,TA,No,0,735,GasA,Y,735,299,0,1034,0,0,1,0,2,1,TA,5,0,Detchd,1,240,0,39,2007,109000
2686,903400030,11672,Pave,IR2,Lvl,Inside,OneFam,OneStory,5,5,1925,1950,Gable,CompShg,MetalSd,BrkTil,TA,TA,No,0,816,GasA,Y,816,0,0,816,0,0,1,0,2,1,TA,4,0,Detchd,1,210,168,0,2006,109000
1206,534277060,8593,Pave,IR1,Lvl,Inside,OneFam,OneStory,4,6,1957,1957,Hip,CompShg,MetalSd,CBlock,TA,TA,No,288,907,GasA,Y,907,0,0,907,0,0,1,0,3,1,TA,5,0,Detchd,1,352,0,0,2008,109008
659,535378020,9022,Pave,Reg,Lvl,Inside,OneFam,OneStory,5,8,1924,2006,Gable,CompShg,VinylSd,BrkTil,TA,TA,No,0,768,GasA,Y,792,0,0,792,0,0,1,0,2,1,Gd,5,0,Detchd,1,240,316,0,2009,109500
1280,535456100,7200,Pave,Reg,Lvl,Inside,OneFam,OneStory,5,7,1954,1954,Gable,CompShg,MetalSd,CBlock,TA,TA,No,0,825,GasA,Y,825,0,0,825,0,1,1,0,2,1,TA,4,0,Attchd,1,350,0,0,2008,109500
1332,903225050,6130,Pave,Reg,Lvl,Inside,OneFam,OnePointFiveUnf,5,6,1924,1950,Gable,CompShg,MetalSd,BrkTil,TA,TA,No,784,784,GasA,Y,784,0,0,784,1,0,1,0,2,1,Gd,5,0,NA,0,0,0,0,2008,109500
2622,535451190,7200,Pave,Reg,Lvl,Inside,OneFam,OneStory,5,7,1950,1950,Hip,CompShg,WdSdng,CBlock,NA,NA,NA,0,0,GasA,Y,1040,0,0,1040,0,0,1,0,2,1,TA,5,0,Detchd,2,625,0,0,2006,109500
2040,903458060,4800,Pave,Reg,Lvl,Inside,OneFam,OneStory,4,7,1916,1990,Gable,CompShg,MetalSd,CBlock,TA,TA,No,197,1196,GasA,Y,1196,0,0,1196,1,0,1,0,2,1,TA,5,0,Detchd,2,440,0,0,2007,109900
2623,535451210,7200,Pave,Reg,Lvl,Inside,OneFam,OneStory,4,5,1950,1950,Gable,CompShg,BrkFace,Slab,NA,NA,NA,0,0,GasA,Y,1040,0,0,1040,0,0,1,0,2,1,TA,4,0,Detchd,2,420,0,29,2006,109900
555,532353020,9750,Pave,IR1,Lvl,Inside,OneFam,OneStory,5,5,1962,1962,Hip,CompShg,HdBoard,CBlock,TA,TA,No,68,980,GasA,Y,980,0,0,980,1,0,1,0,3,1,TA,5,0,Detchd,2,400,0,28,2009,110000
616,534451110,7015,Pave,IR1,Bnk,Corner,OneFam,OnePointFiveFin,5,4,1950,1950,Gable,CompShg,MetalSd,CBlock,TA,TA,No,185,709,GasA,Y,979,224,0,1203,1,0,1,0,3,1,Gd,5,1,Detchd,1,352,0,0,2009,110000
629,535126100,13560,Pave,Reg,Lvl,Corner,OneFam,OneStory,6,3,1968,1968,Hip,CompShg,WdSdng,CBlock,Fa,Fa,No,0,1392,GasA,Y,1392,0,0,1392,1,0,1,0,2,1,TA,5,2,Attchd,2,576,0,0,2009,110000
693,902102080,10440,Pave,Reg,Lvl,Corner,OneFam,TwoStory,5,6,1910,1981,Gable,CompShg,WdSdng,PConc,TA,TA,No,0,440,GasA,Y,682,548,0,1230,0,0,1,1,2,1,TA,5,0,Detchd,2,440,74,0,2009,110000
715,902301080,3500,Pave,Reg,Lvl,Inside,OneFam,OnePointFiveFin,5,7,1947,1950,Gable,CompShg,AsbShng,CBlock,TA,TA,No,312,720,GasA,Y,720,564,0,1284,0,0,1,1,2,1,TA,5,0,Detchd,1,240,0,35,2009,110000
1050,527455270,9477,Pave,Reg,Lvl,Corner,OneFam,OneStory,5,5,1966,1966,Gable,CompShg,HdBoard,CBlock,TA,TA,No,340,864,GasA,Y,892,0,0,892,0,0,1,0,3,1,TA,5,0,Attchd,1,264,0,0,2008,110000
1324,902406020,9750,Pave,Reg,Lvl,Inside,OneFam,OneStory,5,6,1959,1959,Gable,CompShg,MetalSd,CBlock,TA,TA,No,200,984,GasA,Y,984,0,0,984,1,0,1,0,2,1,Fa,5,0,Detchd,1,308,0,0,2008,110000
1451,907203090,7990,Pave,IR1,Lvl,Inside,OneFam,OneStory,5,6,1975,1975,Hip,CompShg,HdBoard,CBlock,Gd,TA,No,0,924,GasA,Y,924,0,0,924,0,0,1,0,3,1,TA,5,0,Detchd,1,280,0,0,2008,110000
1670,527404150,7340,Pave,IR1,Lvl,Inside,OneFam,OneStory,4,6,1971,1971,Gable,CompShg,HdBoard,CBlock,TA,TA,No,322,858,GasA,Y,858,0,0,858,0,0,1,0,2,1,TA,4,0,Detchd,1,684,0,0,2007,110000
2005,902427180,11800,Pave,Reg,Lvl,Inside,OneFam,SLvl,4,7,1949,2002,Gable,CompShg,Stucco,Slab,NA,NA,NA,0,0,GasA,Y,1382,0,0,1382,0,0,2,0,1,1,TA,6,1,Attchd,1,384,0,40,2007,110000
2173,908127070,8240,Pave,Reg,Lvl,Inside,OneFam,OneStory,6,6,1960,1960,Hip,CompShg,HdBoard,CBlock,TA,TA,No,0,1179,GasA,Y,1179,0,0,1179,0,0,1,0,2,1,TA,5,0,Attchd,2,622,0,0,2007,110000
2644,902109010,5684,Pave,Reg,Lvl,Inside,OneFam,OneStory,6,8,1930,2005,Hip,CompShg,WdSdng,BrkTil,TA,TA,No,0,813,GasA,Y,813,0,0,813,0,0,1,0,2,1,Gd,5,0,Detchd,1,270,0,113,2006,110000
2682,903233220,6120,Pave,Reg,Lvl,Inside,OneFam,OnePointFiveFin,5,7,1930,1984,Gable,CompShg,MetalSd,BrkTil,TA,TA,No,0,741,GasA,Y,741,583,0,1324,0,0,1,0,3,1,Gd,7,0,Detchd,1,180,0,0,2006,110000
1988,902207010,3880,Pave,Reg,Lvl,Inside,OneFam,OneStory,5,9,1945,1997,Gable,CompShg,VinylSd,CBlock,TA,TA,No,329,686,GasA,Y,866,0,0,866,0,0,1,0,2,1,Gd,4,0,NA,0,0,58,42,2007,110500
403,527450280,1680,Pave,Reg,Lvl,Inside,Twnhs,TwoStory,6,5,1973,1973,Gable,CompShg,HdBoard,CBlock,TA,TA,No,254,483,GasA,Y,483,504,0,987,1,0,1,1,2,1,TA,5,0,Detchd,1,264,0,0,2009,111000
1288,902105010,4800,Pave,Reg,Lvl,Inside,OneFam,TwoStory,5,5,1910,2003,Gable,CompShg,AsbShng,BrkTil,TA,Fa,No,0,680,GasA,N,680,680,0,1360,0,0,1,0,2,1,TA,6,0,Attchd,1,330,192,50,2008,111000
2186,908225240,10215,Pave,Reg,Bnk,Inside,OneFam,OneStory,4,5,1954,1954,Hip,CompShg,WdSdng,PConc,TA,TA,No,492,864,GasA,Y,948,0,0,948,0,0,1,0,3,1,TA,5,0,Attchd,1,248,0,0,2007,111000
2639,902103090,5520,Pave,Reg,Lvl,Corner,OneFam,OnePointFiveFin,4,6,1920,1980,Gable,CompShg,WdSdng,PConc,TA,Fa,No,284,1147,GasA,N,1147,510,0,1657,0,0,1,0,4,1,Fa,9,1,Detchd,1,162,0,0,2006,111500
2645,902110120,7745,Pave,Reg,Lvl,Inside,2fmCon,OnePointFiveFin,4,6,1900,1950,Gable,CompShg,MetalSd,PConc,TA,TA,No,0,938,GasA,N,1084,867,0,1951,0,0,2,0,4,2,Fa,9,0,Detchd,2,576,0,6,2006,111500
2647,902111010,5633,Pave,Reg,Lvl,Inside,OneFam,OneStory,5,7,1925,1950,Gable,CompShg,MetalSd,BrkTil,TA,Fa,No,0,844,GasA,Y,844,0,0,844,0,0,1,0,2,1,TA,5,0,Detchd,1,216,50,81,2006,111500
1046,527451550,1680,Pave,Reg,Lvl,Inside,Twnhs,TwoStory,5,5,1972,1972,Gable,CompShg,HdBoard,CBlock,TA,TA,No,350,630,GasA,Y,630,672,0,1302,0,0,2,1,3,1,TA,6,0,Detchd,1,264,0,0,2008,111750
984,923275140,8780,Pave,IR1,Lvl,Corner,OneFam,OneStory,5,5,1985,1985,Gable,CompShg,HdBoard,CBlock,TA,TA,No,625,833,GasA,Y,833,0,0,833,1,0,1,0,3,1,TA,5,0,NA,0,0,0,0,2009,112000
2191,908275090,11767,Pave,Reg,Lvl,Inside,OneFam,TwoStory,4,7,1910,2000,Gable,CompShg,MetalSd,CBlock,Fa,TA,No,0,560,GasA,N,796,550,0,1346,0,0,1,1,2,1,TA,6,0,Detchd,1,384,168,24,2007,112000
2857,909256020,6191,Pave,Reg,Lvl,Corner,OneFam,OnePointFiveFin,5,4,1941,1950,Gable,CompShg,WdSdng,CBlock,Fa,Fa,No,384,824,GasA,N,824,464,0,1288,0,0,1,0,4,1,TA,6,0,Detchd,1,240,0,0,2006,112000
1304,902205090,6000,Pave,Reg,Lvl,Inside,OneFam,OneStory,5,6,1957,1957,Hip,CompShg,BrkFace,CBlock,TA,TA,No,308,928,GasA,Y,928,0,0,928,0,0,1,0,3,1,TA,5,0,Attchd,1,288,0,0,2008,112500
2141,907203060,7700,Pave,Reg,Lvl,Corner,OneFam,OneStory,5,5,1972,1972,Gable,CompShg,VinylSd,CBlock,TA,TA,No,138,882,GasA,Y,882,0,0,882,1,0,1,0,3,1,TA,5,0,Detchd,2,461,96,0,2007,112500
283,908225320,8741,Pave,Reg,Lvl,Inside,OneFam,OnePointFiveFin,6,4,1945,1950,Gable,CompShg,VinylSd,CBlock,TA,Fa,No,94,735,GasA,Y,798,689,0,1487,0,0,1,1,3,1,TA,7,1,Detchd,1,220,0,140,2010,113000
648,535352090,8480,Pave,Reg,Lvl,Corner,OneFam,OneStory,5,6,1945,1950,Gable,CompShg,MetalSd,CBlock,TA,TA,No,700,793,GasA,Y,793,0,0,793,1,0,1,0,2,1,Fa,4,0,Detchd,1,240,0,0,2009,113000
793,905452050,9340,Pave,Reg,Lvl,Inside,OneFam,OneStory,4,6,1941,1950,Hip,CompShg,MetalSd,CBlock,TA,TA,No,344,672,GasA,Y,672,0,0,672,1,0,1,0,2,1,TA,4,0,Attchd,1,234,0,113,2009,113000
1340,903228090,5000,Pave,Reg,Bnk,Inside,OneFam,OnePointFiveUnf,6,7,1926,1950,Gable,CompShg,MetalSd,BrkTil,TA,TA,No,0,992,GasA,Y,1013,0,0,1013,0,0,1,0,3,1,TA,6,0,Detchd,1,160,0,0,2008,113000
1677,527450150,1890,Pave,Reg,Lvl,Inside,Twnhs,TwoStory,6,5,1973,1973,Gable,CompShg,HdBoard,CBlock,TA,TA,No,356,672,GasA,Y,672,546,0,1218,0,0,1,1,3,1,TA,7,0,Detchd,1,264,144,28,2007,113000
2013,903231050,6120,Pave,Reg,Lvl,Inside,OneFam,OnePointFiveUnf,5,7,1939,1950,Gable,CompShg,AsbShng,BrkTil,TA,TA,No,0,884,GasA,Y,884,0,0,884,0,0,1,0,2,1,TA,5,0,Detchd,1,240,0,0,2007,113000
2685,903236200,6380,Pave,Reg,Lvl,Inside,OneFam,OnePointFiveUnf,5,6,1922,1950,Gable,CompShg,MetalSd,BrkTil,TA,Fa,No,0,993,GasA,Y,1048,0,0,1048,0,0,1,0,2,1,TA,5,1,Detchd,1,280,0,0,2006,113000
675,535426150,9000,Pave,IR1,HLS,Inside,OneFam,OneStory,6,6,1958,1958,Flat,TarGrv,WdSdng,CBlock,Gd,TA,Gd,0,160,GasA,Y,1142,0,0,1142,0,0,1,0,2,1,TA,5,1,Basment,1,384,0,28,2009,113500
1676,527450030,2205,Pave,Reg,Lvl,Inside,Twnhs,TwoStory,6,6,1973,1973,Gable,CompShg,HdBoard,CBlock,TA,TA,No,312,525,GasA,Y,525,567,0,1092,0,0,1,1,3,1,TA,6,0,Detchd,1,264,144,0,2007,113500
1678,527450220,2058,Pave,Reg,Lvl,Inside,Twnhs,TwoStory,6,5,1973,1973,Gable,CompShg,HdBoard,CBlock,TA,TA,No,0,672,GasA,Y,672,546,0,1218,0,0,1,1,4,1,Ex,7,0,Detchd,1,264,0,28,2007,113700
658,535377150,8146,Pave,Reg,Lvl,Corner,OneFam,TwoStory,4,8,1900,2003,Gable,CompShg,MetalSd,BrkTil,Fa,TA,No,0,405,GasA,Y,717,322,0,1039,0,0,1,0,2,1,TA,6,0,Detchd,1,281,0,0,2009,114000
1256,535375160,7506,Pave,Reg,Lvl,Corner,OneFam,OnePointFiveFin,5,8,1925,1950,Gable,CompShg,VinylSd,PConc,TA,TA,No,0,747,GasA,Y,747,412,0,1159,0,0,1,0,3,1,TA,5,0,Detchd,1,288,84,0,2008,114000
1312,902301150,9143,Pave,Reg,Lvl,Corner,OneFam,OnePointFiveFin,5,7,1900,2003,Gable,CompShg,VinylSd,CBlock,TA,TA,No,0,346,GasA,Y,709,308,0,1017,0,0,1,0,2,1,TA,5,0,Detchd,1,308,0,0,2008,114000
1993,902301130,4571,Pave,Reg,Lvl,Inside,OneFam,TwoStory,5,7,1910,1950,Gable,CompShg,MetalSd,BrkTil,TA,TA,No,168,616,GasA,Y,616,616,0,1232,0,0,1,0,3,1,TA,6,0,Detchd,2,480,280,0,2007,114000
2664,902329070,3600,Pave,Reg,Lvl,Inside,OneFam,TwoStory,6,7,1910,1993,Gable,CompShg,VinylSd,CBlock,TA,TA,No,0,684,GasA,N,684,684,0,1368,0,0,1,0,3,1,TA,7,0,Detchd,1,216,0,158,2006,114504
646,535325290,10434,Pave,Reg,Lvl,Inside,OneFam,OneStory,4,5,1955,1955,Gable,CompShg,Plywood,CBlock,TA,TA,No,0,1005,GasA,Y,1005,0,0,1005,0,0,1,0,2,1,Fa,5,1,Detchd,2,672,0,0,2009,115000
933,909451040,1733,Pave,Reg,Lvl,Inside,Twnhs,TwoStory,6,6,1980,1980,Gable,CompShg,MetalSd,CBlock,TA,TA,No,0,516,GasA,Y,516,516,0,1032,0,0,1,0,2,1,TA,5,1,Detchd,2,452,279,0,2009,115000
1530,909256060,10480,Pave,Reg,Lvl,Inside,OneFam,OnePointFiveFin,6,5,1936,1950,Gable,CompShg,MetalSd,BrkTil,TA,TA,No,0,1064,GasA,Y,1166,0,473,1639,0,0,1,0,3,1,TA,6,0,Detchd,1,240,0,0,2008,115000
1595,923225150,2665,Pave,Reg,Lvl,Inside,TwnhsE,TwoStory,5,6,1976,1976,Gable,CompShg,CemntBd,PConc,Gd,TA,Mn,0,264,GasA,Y,616,688,0,1304,0,0,1,1,3,1,TA,4,1,BuiltIn,1,336,141,24,2008,115000
1938,535325320,7150,Pave,Reg,Lvl,Inside,OneFam,OnePointFiveFin,4,4,1955,1955,Gable,CompShg,MetalSd,PConc,TA,TA,No,150,1190,GasA,Y,1040,500,0,1540,1,0,1,0,4,1,Fa,7,0,Detchd,1,352,0,0,2007,115000
2059,905105040,8665,Pave,IR1,Lvl,Inside,OneFam,OneStory,5,5,1968,1968,Gable,CompShg,HdBoard,CBlock,TA,TA,Mn,168,876,GasA,Y,897,0,0,897,0,0,1,0,3,1,TA,5,0,Attchd,1,264,0,0,2007,115000
2677,903231190,6240,Pave,Reg,Lvl,Inside,OneFam,OnePointFiveFin,5,4,1936,1950,Gable,CompShg,MetalSd,BrkTil,Gd,TA,No,0,896,GasA,Y,896,448,0,1344,0,0,1,0,3,1,TA,7,0,Detchd,1,240,200,114,2006,115000
2839,908275220,8172,Pave,Reg,Lvl,Inside,OneFam,OneStory,5,7,1955,1990,Hip,CompShg,WdShing,CBlock,TA,TA,No,167,864,GasA,Y,864,0,0,864,1,0,1,0,2,1,TA,5,0,Detchd,2,572,0,0,2006,115000
1300,902201120,6000,Pave,Reg,Lvl,Inside,OneFam,OneStory,5,5,1948,1950,Gable,CompShg,VinylSd,CBlock,TA,TA,No,104,789,GasA,Y,789,0,0,789,0,0,1,0,2,1,TA,5,0,Detchd,1,250,0,0,2008,115000
1327,902427150,8516,Pave,Reg,Lvl,Inside,OneFam,OneStory,4,6,1958,2006,Gable,CompShg,MetalSd,CBlock,TA,TA,No,0,869,GasA,Y,1093,0,0,1093,0,0,1,0,2,1,TA,5,0,Detchd,1,308,0,0,2008,115500
1246,535301080,11556,Pave,Reg,Lvl,Inside,OneFam,OneStory,5,6,1952,1952,Gable,CompShg,MetalSd,CBlock,TA,TA,No,148,720,GasA,Y,882,0,0,882,1,0,1,0,2,1,Gd,4,0,Attchd,1,240,0,0,2008,116000
1267,535451010,8892,Pave,Reg,Lvl,Corner,OneFam,OneStory,5,7,1953,1996,Gable,CompShg,WdShing,Stone,TA,TA,Av,0,105,GasA,Y,910,0,0,910,0,0,1,0,3,1,Gd,5,0,Attchd,2,414,196,0,2008,116000
1926,535179120,9770,Pave,Reg,Lvl,Inside,OneFam,OneStory,5,5,1957,1957,Gable,CompShg,WdSdng,CBlock,TA,TA,No,512,922,GasA,Y,922,0,0,922,1,0,1,0,2,1,TA,5,0,Attchd,1,308,0,34,2007,116000
2368,527450460,1890,Pave,Reg,Lvl,Inside,Twnhs,TwoStory,6,7,1972,1972,Gable,CompShg,HdBoard,CBlock,TA,TA,No,282,494,GasA,Y,494,536,0,1030,0,0,1,1,3,1,TA,6,0,Detchd,1,264,0,0,2006,116000
2650,902128100,4400,Pave,Reg,Lvl,Inside,OneFam,OnePointFiveFin,6,8,1920,1950,Gable,CompShg,Stucco,BrkTil,Fa,TA,No,0,648,GasA,Y,734,384,0,1118,0,0,1,0,2,1,TA,6,0,Detchd,2,440,0,0,2006,116000
2841,909101050,8248,Pave,Reg,Lvl,Inside,OneFam,OnePointFiveFin,5,7,1918,1950,Gable,CompShg,Stucco,BrkTil,TA,TA,No,0,686,GasW,Y,686,564,0,1250,0,1,1,1,3,1,Fa,7,0,Detchd,1,280,207,0,2006,116000
130,534450180,7207,Pave,IR1,Lvl,Inside,OneFam,OneStory,5,7,1958,2008,Gable,CompShg,WdSdng,CBlock,TA,TA,Gd,696,858,GasA,Y,858,0,0,858,1,0,1,0,2,1,TA,4,0,NA,0,0,117,0,2010,116500
1543,909451020,1879,Pave,Reg,Lvl,CulDSa,Twnhs,TwoStory,6,6,1980,1980,Gable,CompShg,MetalSd,CBlock,Gd,TA,No,366,516,GasA,Y,516,516,0,1032,0,0,1,0,2,1,TA,5,1,Detchd,2,462,213,0,2008,116500
2692,903452090,7518,Pave,Reg,Lvl,FRThree,OneFam,TwoStory,5,8,1910,2004,Gable,CompShg,AsbShng,BrkTil,Fa,Fa,No,0,396,GasA,Y,665,665,0,1330,0,0,1,0,3,1,TA,7,0,Detchd,1,390,0,72,2006,116500
1320,902401010,5700,Pave,Reg,Lvl,Inside,OneFam,OnePointFiveFin,7,7,1926,1950,Gable,CompShg,WdSdng,PConc,TA,TA,No,0,572,GasA,Y,572,539,0,1111,0,0,1,0,2,1,TA,5,1,Detchd,1,288,0,0,2008,116900
1939,535327160,8400,Pave,Reg,Lvl,Corner,OneFam,OneStory,5,5,1955,1955,Gable,CompShg,MetalSd,CBlock,TA,TA,No,793,923,GasA,Y,925,0,0,925,1,0,1,0,3,1,TA,5,2,Attchd,1,390,81,0,2007,116900
736,903227070,6000,Pave,Reg,Lvl,Corner,OneFam,OnePointFiveFin,5,8,1925,1997,Gable,CompShg,WdSdng,BrkTil,TA,TA,No,0,884,GasA,Y,884,464,0,1348,1,0,1,0,3,1,TA,5,1,Detchd,1,216,0,0,2009,117000
905,909101140,10998,Pave,Reg,Lvl,Inside,OneFam,OnePointFiveFin,5,5,1941,1960,Gable,CompShg,WdSdng,CBlock,TA,TA,No,408,984,GasA,Y,984,620,0,1604,0,0,2,0,3,1,TA,6,0,Detchd,2,660,0,68,2009,117000
2144,907227100,7200,Pave,Reg,Lvl,Inside,OneFam,OneStory,4,8,1972,2006,Gable,CompShg,Plywood,CBlock,TA,TA,No,385,385,GasA,Y,875,0,0,875,0,0,1,0,3,1,Gd,5,0,Detchd,2,728,352,0,2007,117000
2597,535376090,5400,Pave,Reg,Lvl,Inside,OneFam,OneStory,5,7,1954,2000,Gable,CompShg,MetalSd,CBlock,TA,TA,No,415,833,GasA,Y,833,0,0,833,0,0,1,0,2,1,Gd,4,0,Detchd,1,326,0,0,2006,117000
2824,908130020,8050,Pave,Reg,Lvl,Inside,OneFam,OneStory,6,5,2002,2002,Gable,CompShg,VinylSd,PConc,Gd,TA,Av,475,914,GasA,Y,914,0,0,914,1,0,1,0,2,1,Gd,4,0,NA,0,0,32,0,2006,117250
596,534226120,9100,Pave,Reg,Lvl,Inside,OneFam,OneStory,5,6,1965,1965,Gable,CompShg,VinylSd,CBlock,TA,TA,No,338,925,GasA,Y,925,0,0,925,0,1,1,0,2,1,TA,5,0,Detchd,1,429,0,0,2009,117500
1996,902304040,9900,Pave,Reg,Lvl,Inside,OneFam,TwoStory,6,4,1880,1950,Gable,CompShg,WdSdng,BrkTil,TA,TA,Mn,0,1008,GasW,Y,1178,1032,0,2210,0,0,2,0,5,1,Fa,8,0,Detchd,1,205,0,48,2007,117500
1890,534278190,8680,Pave,Reg,Lvl,Inside,OneFam,OneStory,5,7,1960,1960,Hip,CompShg,CemntBd,CBlock,TA,TA,No,0,894,GasA,Y,894,0,0,894,0,0,1,0,3,1,TA,5,0,Detchd,1,312,0,0,2007,117600
407,527451640,1680,Pave,Reg,Lvl,Inside,Twnhs,TwoStory,6,8,1972,2007,Gable,CompShg,HdBoard,CBlock,TA,TA,No,162,483,GasA,Y,483,504,0,987,0,0,1,1,2,1,Gd,5,0,Detchd,1,264,250,0,2009,118000
601,534275100,8125,Pave,Reg,Lvl,Inside,OneFam,OneStory,5,7,1959,1959,Hip,CompShg,MetalSd,CBlock,TA,TA,No,403,864,GasA,Y,864,0,0,864,0,0,1,0,3,1,TA,5,0,Detchd,1,308,0,0,2009,118000
894,908201040,9405,Pave,Reg,Lvl,Inside,OneFam,OneStory,5,9,1947,2008,Hip,CompShg,VinylSd,CBlock,TA,TA,No,0,698,GasA,Y,698,0,0,698,0,1,1,0,2,1,TA,4,0,NA,0,0,0,200,2009,118000
1292,902109080,11426,Pave,Reg,Lvl,Inside,2fmCon,OnePointFiveFin,4,6,1910,1996,Gable,CompShg,WdSdng,Stone,TA,TA,No,0,828,GasA,Y,828,658,108,1594,0,0,2,0,3,2,TA,9,0,NA,0,0,0,172,2008,118000
1503,908201120,12108,Pave,Reg,Lvl,Inside,Duplex,OneStory,4,4,1955,1955,Gable,CompShg,VinylSd,CBlock,TA,TA,No,133,1440,GasA,N,1440,0,0,1440,0,0,2,0,4,2,Fa,8,0,NA,0,0,0,0,2008,118000
2081,905475270,5400,Pave,Reg,HLS,Inside,OneFam,OneStory,5,5,1958,1958,Gable,CompShg,MetalSd,CBlock,TA,TA,No,453,864,GasA,Y,864,0,0,864,0,1,1,0,3,1,TA,6,0,Attchd,1,399,0,0,2007,118000
2370,527451380,1680,Pave,Reg,Lvl,Inside,Twnhs,TwoStory,6,7,1972,1972,Gable,CompShg,HdBoard,CBlock,TA,TA,No,317,672,GasA,Y,672,546,0,1218,0,1,1,1,3,1,TA,7,0,Detchd,1,264,0,28,2006,118000
2239,910203290,8263,Pave,Reg,Bnk,Inside,OneFam,OneStory,6,5,1920,1950,Gable,CompShg,BrkFace,BrkTil,TA,TA,No,0,1012,GasA,Y,1012,0,0,1012,0,0,1,0,2,1,TA,6,1,Detchd,1,308,0,22,2007,118400
2174,908127100,11841,Grvl,Reg,Lvl,Inside,Duplex,SFoyer,6,5,1990,1990,Gable,CompShg,HdBoard,CBlock,Gd,TA,Av,816,816,GasA,Y,816,0,0,816,1,0,1,0,3,1,TA,5,0,NA,0,0,0,32,2007,118500
2843,909101190,6204,Pave,Reg,Bnk,Inside,OneFam,TwoPointFiveFin,4,5,1912,1950,Gable,CompShg,WdSdng,PConc,TA,Fa,No,0,795,GasA,N,954,795,481,2230,1,0,1,0,5,1,TA,10,0,Detchd,1,440,0,188,2006,118500
